ridge_diff_velocity_scaled
-255.1440106648348
-232.90128171336232
-204.83100023230372
-127.79008532511395
-156.25866923868662
-205.50873463952956
-193.37583102799078
-360.1379400996417
-276.06873833529505
-185.27921316455235
-63.302814513688986
-258.7147860233786
-187.56697253334175
-194.20272172255468
-162.89282488598886
-84.94827565499509
-73.3849704080086
-222.78429432687483
-312.0023400486356
-225.81057119408192
-35.47376419487108
-70.03951783474844
-208.4645640294808
-57.39264625358459
-23.253193980752144
-146.16808781340177
-90.48095470586571
-26.622986401684102
-152.52202393427194
43.41412609995044
52.11671107333905
7.558783623400103
-40.21508801935314
41.24475303582662
-67.78229548080631
-643.735068203067
25.872338048083492
2.271871092943286
-92.82239895372652
-88.7650688293138
-103.41399742962085
153.47544650818082
115.80632262630178
-229.16521276572448
1156.8817869690827
-1205.2234504685791
-105.45215383163432
-9.68399470736216
-28.561249230290116
-54.49989564936422
3.619858095915987
-34.37563426435747
-24.97737433159915
134.87016603377933
21.2615545195967
42.38252761644446
-4.222651709507687
-82.71708505451494
-131.4164322223274
35.69481049647163
-104.37498023431033
98.83099184707419
68.95531954513683
-242.41047811305987
-136.184289712723
-15.288921485584922
-341.1572101480805
-307.624830674683
-282.62267394877324
-160.9901195546983
-218.36565948109353
-134.27111925190894
-149.80542607998626
-193.65229067336102
-96.67388482380076
-70.50447678136675
-96.18547893469452
1047.9925770612865
41.43231457399858
-234.4162927817331
-127.89012334934338
639.8686764415651
278.09057939360656
-8.825148063001222
-66.73026817607246
841.1657267553076
-326.00955999393625
-185.72063715753472
-311.88403987604903
-1567.4279534586021
-1659.5095436436234
22.06992875830497
41.90922067728153
-293.5383003441133
-325.7742317098594
-111.06951613661202
-403.9614282240359
-395.375746697196
-206.80363751588072
-282.2624319641431
-325.5892928947111
108.25282225806754
-360.4647940251358
186.59619690803547
-179.03263331216775
-516.2073830696575
-177.88651270360188
-18.885444335387717
-464.63981687203966
1065.200582789524
1075.6622939025035
-101.12455684923701
45.468605885412124
43.805420508382454
-134.60811975175218
-106.18053582973991
-100.97976381119422
-118.82559939157991
-72.21256404237654
-191.4235795451566
34.163119884665335
-162.3785946651794
-567.3149081443594
-131.84058455360218
-162.01291681635456
-47.043501623380735
-131.969322787728
-129.64165787786783
-299.45393236876015
-152.29681537449807
-247.2670420731027
-254.82783718821565
-285.45301285864286
-438.248844481702
1086.0057218491047
0.916499658298271
-1244.7062578954435
716.4140469864407
-265.45515935679737
-441.0376287595126
-236.34141857416142
-126.9678606238163
-168.10576052400802
-274.8669894662928
-53.3700761881631
-99.890452169099
-260.5255056376725
-232.589211167696
-239.97447976474416
-257.74220784731597
-431.9257824065035
-339.3097970625122
-287.9405803287927
-331.404758754972
-114.54608821007056
-170.68372721043625
-150.92205326969827
69.763684082851
255.67614012884422
-105.47281278541016
-86.62030677222629
-90.8404300224483
-79.7738727872372
-30.22906666790743
172.53931712802074
-152.5392546790947
-63.961545794311974
46.58444697094268
-49.69973468339134
-42.087533512307544
50.03612399594488
-1526.7321789458683
-81.21985973170294
-223.3811765656973
-236.33316076610043
-524.0925223998673
-694.1342269067285
-820.419851504609
-1355.2862046521736
-1074.1959200688511
-1032.9692558417137
-193.06619778900915
-229.41697933040442
-232.38714393942718
-255.5755853292959
-326.3134459643964
-54.143468306419265
-59.860097028818615
98.18683640040499
98.55434731916353
-263.93152612465565
-212.08710336536828
41.023391453822875
863.1784121184711
-1207.8510687302276
-1206.1554219954678
-1127.3469842659972
-27.677626164964636
-96.90970246044137
28.302823333496804
-66.39344174287973
-67.7195119397274
17.896701100395973
-464.62855667551116
-60.453022071123414
56.04950655594561
-560.5946247963941
-653.5737204732893
148.96218459079535
40.17314648521318
146.82463009245947
247.9282179443473
461.0684092956796
426.4469017432976
94.67847999844068
230.64652720691586
-172.09789925158634
-98.71239454081751
-136.4488012783504
-100.12074193242859
-15.766096654362343
-323.65279880925203
-205.45539935383596
-1351.2907775474257
1280.636291043639
1338.12417090114
-440.64850281530323
-162.2121420418096
119.05070513279756
-13.824714161912695
-12.303228497666055
81.20941028700804
-212.7953508557501
87.476727130776
47.50642559284131
269.0067811815546
226.86407149044516
306.0391401634182
301.1766860575872
-120.51299329643393
35.906840596024836
-117.15199687456902
-67.59774292843264
76.31343241220789
79.91666760914619
128.973372875694
-44.185242929351716
-44.07467700774873
422.82161745179934
351.0096819952535
260.6716659224933
155.56317071147384
-815.0227273823667
-1027.8943209170607
-195.79423439304776
-74.29941353137724
5.659395810428222
135.32854041216984
365.75024031006785
235.9171808257613
-38.301539072006676
-35.58669648596731
-43.05094477429543
-108.06103917371365
683.7079352849913
588.9044271815218
327.1896996023348
-131.26625604165184
500.6429448052073
473.83218276381945
236.98330469335508
265.7048648227644
-115.08047070996213
-15.437492313220218
5.984115698418464
31.162531579544407
75.0156088195198
246.92213131466744
107.42784828156246
-13.538871705350232
-174.58170594017733
-260.40978286911513
-1300.041850711723
-86.95537224623851
31.394478879035887
-276.6212316644392
210.43926607786977
-347.0109015185602
-358.62576092701465
51.71921218178937
-104.0428927132217
-166.79182043525066
-124.77946145272631
-1198.1971445911888
-309.6576994275479
-254.15615827329447
-17.971666586286005
89.81463932214655
34.600256096308556
-41.195463491841906
-96.9640979994594
-27.17708854078137
52.12833066323941
367.5664471058769
172.81225609188488
-310.40844269963475
-107.04255401752573
78.38940329564878
63.98450386376044
-195.9380934324183
11.429879147218218
53.07696115186218
-110.5686661976921
-95.18259019618353
-46.40941771980758
110.38967697993428
72.16626045151003
-122.4818559639013
12.389169290197799
77.63157305664807
206.69837206956308
656.2357617765574
1181.3388690909635
1129.4621437849034
-26.934689432767826
-217.7704547534797
94.74922629716707
272.0807038298548
195.8314286836561
132.467855165252
-10.969773646816918
204.28312183675249
396.408347168216
-284.9270079530078
-114.2227947585464
9.796397793156135
261.52937355507817
104.43411691194356
-44.4456507385799
-138.6892895783538
-47.867872369144266
-211.23334401896548
-216.23986325119085
-438.70283209954323
-401.0206043679449
-343.52557623831103
-366.3010709853172
-113.07511663324829
60.90914033968062
-400.61135042186174
-75.37276877407317
39.418201042004725
-99.2944867881351
-76.56845820325807
89.61257297927028
234.80238408473275
190.74183435583103
74.42826993843238
167.3672043324579
-540.2509382804081
161.04249334444506
-422.56492062858354
31.43840785281793
-649.5987946934665
-513.0162166758321
-183.8853154095812
-5.204666136135529
61.98005340856673
-127.67324597128354
38.46419044136189
-1063.0485940396043
2.6341690374781592
141.1096467689514
59.69572576510643
-10.720978244506227
-55.00393179499531
44.868133882668474
-96.33681234881843
78.31223195865309
0.71301914534547
97.6461900193849
140.2930855144062
104.78539766513393
250.8009166682799
137.7566724013643
73.70864851406657
88.83262619608206
100.9368434214052
-94.63307635904158
-38.47809069484349
-6.148469721281003
-211.73548711106872
-225.8671252733877
-0.14757109358413345
-194.89791401138447
-152.06263000519692
3.6138573219123344
-80.36160821753401
-26.673063571674874
-605.0767660438519
-433.57620340720996
-810.6410293458885
-397.5807829450674
-415.9221791401285
-8.566019259677631
-21.05288371310187
136.3037611838254
164.19083258251126
76.38501497519306
56.07552049650704
558.2187440501957
275.40353745933135
447.3169420304879
401.030231821092
53.17097204641357
-43.258540730507775
57.6328209108317
-1137.975232601724
-356.0853186277093
-222.00790924541053
247.53172643321466
74.94956401100342
208.73345638491446
63.966638632660896
-78.40082628659519
-278.6033058945926
445.34246759293
390.9278024275309
313.788216270646
150.99649604227568
-229.94126998362134
-26.93107282265919
-270.8911948452996
45.818655597677605
142.38888562677818
83.37323489977615
1115.0244160899565
0.49135620168157423
-994.1461395941116
-1041.4590941664778
